ID,meanAGB,100Y,AGBeq,c,t
262,112.4873733,111.0413141,111.8300847,0.992245772,20.21629999
263,95.04617127,96.61890558,96.6541016,1.394636232,12.12041429
265,69.68956248,69.74432853,69.75337673,1.050255199,11.11211601
267,103.5717675,103.5016226,103.5079735,1.004001806,10.30630601
268,96.26731221,96.16856439,96.17452313,0.994685311,10.32659663
269,93.65293486,93.58116494,93.58649858,0.995846414,10.23704192
270,81.81316511,81.78502419,81.81277342,1.000000005,12.51724181
271,94.16098081,93.44045479,93.99341647,1.015797974,19.4125002
272,103.013921,101.9880069,102.8013137,0.997755887,20.67308523
273,105.4978542,104.7182137,105.2846233,0.997160475,19.14876372
274,89.40086037,89.37511843,89.40421499,1.000000001,12.45283019
275,85.43974424,85.47634329,85.47653365,1.196998415,7.578821769
276,120.3055645,118.9328968,119.1155449,0.976652389,15.48783125
277,104.8920809,103.3554752,103.4174394,0.956353354,13.55866294
278,120.187815,118.7841873,119.4411702,0.989736258,19.2580524
279,81.45705192,81.12660217,81.12682049,0.976556156,7.8113851
282,95.15176508,95.28992425,95.2968755,1.8061379,9.884348204
284,125.5709943,125.488386,125.4884073,0.993381067,6.418259378
285,117.2518426,117.2583137,117.2586945,0.999643616,7.913072985
286,94.22461101,94.22117635,94.22718516,1.000000001,10.35171266
287,104.4448033,104.2558754,104.2831639,0.993541422,12.13309215
288,125.3178323,123.2652101,125.1745706,0.9989448,23.91261396
289,103.6754176,102.2613246,103.1923415,0.998918714,21.24497466
290,116.6993513,114.1224987,116.5805103,1.000050908,25.91157076
291,131.2259904,128.2747234,130.8856042,0.99838863,25.55558101
292,97.89800163,97.78449774,97.83953204,0.997456227,13.3679455
293,87.76621505,87.76586814,87.76598933,1.341711051,7.253366607
294,107.1441454,105.3530593,105.394517,1.023664072,12.71589062
295,146.2578367,139.8618539,145.8851731,0.998878379,31.38650572
296,83.6970357,83.30914279,83.32426853,0.984531901,11.62992262
297,112.3364396,106.7751437,111.8079232,0.998567886,32.26420876
298,82.84917608,82.79193838,82.91783626,1.258238068,14.88163697
302,176.3386395,174.9994151,175.9838433,0.997441245,19.29186646
303,125.2279547,125.0590323,125.059761,0.988792619,8.304464856
304,111.9753047,111.9327232,111.9340165,0.997444352,8.798232575
305,102.7529464,102.7541468,102.7565552,1.000000003,9.379845158
306,125.5003908,124.8851698,125.3829826,0.998592152,18.09136776
307,159.5407739,154.8076985,159.3828166,1.001434778,28.15244434
308,117.8677888,116.5668588,117.6399174,0.997916482,21.29907701
309,110.3348791,108.6216744,108.7437072,1.171669594,14.38681958
310,91.95751564,91.86366313,91.89086597,1.016849503,12.28238334
311,126.6284493,125.54578,126.2709643,0.995962121,19.39591361
312,136.5606973,134.5212662,136.0486887,0.997317351,22.2877977
313,151.3181647,140.386027,150.7086475,0.998863917,37.31463053
314,143.4461473,134.5826578,142.8280606,0.998794117,35.07769251
315,97.11602695,94.48819795,95.75078209,0.98144794,23.20192537
316,89.27174624,89.41012539,89.43001316,1.70867087,11.17721025
318,123.4488863,121.7150418,122.9938921,0.995794186,21.92030375
319,109.6256739,108.55995,108.9452551,0.988650254,17.75199071
320,164.659745,163.6156908,164.3808391,0.997341951,18.63163264
321,121.8303127,121.7830177,121.7832351,0.996351072,7.557176145
322,103.8988123,103.8949234,103.8949847,1.000000059,6.97183145
323,104.3236784,104.2171161,104.2173342,1.005315189,7.64393023
324,121.0653733,120.881537,121.0244714,0.999013647,14.83596698
325,164.2040557,161.0496653,164.0488028,0.999340266,24.9925939
326,160.3506568,154.9547369,160.2408612,0.999504207,29.31601262
327,152.1931518,146.1921243,151.9056012,0.999267094,30.49047895
328,129.5239444,126.1860648,129.2837043,0.998864287,26.80788168
329,133.284499,129.9366463,132.9113519,0.99822481,26.33116827
330,106.8376012,103.9852622,104.1597842,0.950154782,15.77151795
331,138.818984,131.091601,135.3605842,0.98274366,29.07450548
332,147.3417537,132.9649778,146.2689389,0.999280128,41.72405757
333,125.802325,119.2881119,125.1785021,1.006421797,32.65127858
334,79.89280313,79.58981943,79.62980607,1.45577584,12.5438113
335,88.86321054,88.95198026,88.96203073,1.222141405,10.76549124
339,122.2356674,120.3754354,121.8872826,0.997824401,22.79150292
340,121.0884723,118.9703258,120.3860662,0.992750646,22.54375392
341,92.47071522,92.40765987,92.47244794,1,13.76738306
342,114.4207839,114.3926945,114.3945905,0.99841998,9.085912072
343,129.1073866,128.7274026,128.7469482,0.986135182,11.39095707
344,173.6927425,171.6084185,172.8567021,0.993001696,20.30994585
345,109.7334448,109.6811138,109.6835111,1.131942591,9.212368409
346,107.393086,107.3021721,107.3059991,0.995959642,9.768190131
347,106.1022259,106.0771333,106.0849328,1.038388296,10.46506527
348,104.251654,104.1676611,104.1921957,1.000307552,11.97000743
349,120.1737187,118.8498478,118.9794402,1.097961947,14.45981195
350,116.8573423,116.2413262,116.7397576,0.999884983,18.32803648
351,110.1802962,108.8676964,109.5297562,1.031381076,19.4575154
352,151.1391718,143.0100849,150.045945,0.997668332,32.7049312
353,148.7336281,138.9717111,146.226145,1.006432096,33.22488977
354,120.5049929,109.811562,111.1709527,1.149809159,22.01271689
355,117.6609542,114.624902,116.7762833,1.192539828,23.98807277
356,96.25922599,95.24383424,95.38206559,1.577161719,14.3018987
357,91.36642349,91.52878666,91.54501785,1.388817265,11.15314733
359,50.3,50.28559334,50.29978926,1.000015236,12.2356831
362,87.52311724,87.48428032,87.5066852,0.999360971,12.09255242
363,82.84271471,82.83633854,82.8561634,1,11.99339207
364,88.9716108,88.92692441,88.97069589,1,13.1283906
365,118.3276719,118.2884131,118.2888065,1.03724214,7.904973045
366,153.1722009,152.8971379,152.9331028,0.992605104,11.97921745
367,175.749964,174.8363966,175.3141683,0.994635958,16.94963844
368,116.8587177,116.8691035,116.8693172,1.068317407,7.531286034
369,107.0132159,107.0142308,107.0159908,1.005690782,9.073512457
370,141.1344688,140.5171907,141.0859617,0.99943041,18.13868695
371,106.1652801,106.0431916,106.0512453,1.042211149,10.49660137
372,127.7340979,127.2037279,127.2772733,1.221395961,13.0613745
373,133.7923084,132.7441433,133.6431346,0.99866788,19.99869426
374,96.66262456,93.52715797,93.53015749,1.716613144,9.184480646
375,124.8503788,122.2540343,124.2180575,1.005053803,24.08451935
376,121.2132119,116.9801716,120.433433,1.009463283,28.08151735
377,118.4290843,116.6818641,118.2982013,1.45763062,21.42381495
378,99.15413276,99.02283654,99.05201426,3.179759316,10.76808807
379,97.84445755,96.19875532,96.58388243,1.275465372,17.33861412
380,77.20375064,77.14924316,77.20536404,1.098452529,13.6601083
384,154.8817336,154.6716589,154.717015,1.001769296,12.29018311
385,160.3479793,159.9356558,160.008732,0.990871426,13.0169131
386,128.2890396,128.1663807,128.1671736,1.032936138,8.315555664
387,117.0228251,117.006154,117.0065881,1.018599181,7.985280514
388,125.8760532,125.53216,125.5729773,0.990089302,12.46637427
389,111.6270408,111.2027189,111.2609068,1.015667648,13.20742758
390,121.5201593,121.1695545,121.3196337,1.001381078,14.93339653
391,123.2607166,122.2745014,122.303613,1.345806411,11.57395418
392,118.9776459,117.9056341,117.9294243,1.224081778,11.48007694
393,119.5741237,111.8465127,111.8514066,1.650365934,9.489521291
394,129.882615,117.3279343,117.3972073,1.363260802,12.91144712
395,119.621081,114.7632464,115.1726499,1.098070878,17.44323212
396,110.9978973,110.9510595,111.1884071,2.398368366,14.23766923
397,89.67668876,89.73408146,89.75472056,3.210783709,10.47769447
398,71.60697838,71.6743,71.68808656,1.685576369,11.01509085
399,76.09259682,75.63024873,75.71072705,1.256223408,14.13489746
400,71.15392918,71.1806185,71.19784393,1.195221627,11.75759152
401,77.65656266,77.70984386,77.73878967,1.779692256,11.80352848
402,81.87556351,81.98088814,82.00242913,2.624903164,10.85834231
405,168.883248,168.5519648,168.695995,0.99586654,14.16091544
406,167.2730535,166.7189056,166.8876888,0.993363679,14.51419669
407,120.7078355,120.6708692,120.671246,1.015882793,7.878648657
408,122.0697775,122.0728493,122.0738892,1.017472953,8.553857196
409,113.6561149,113.6306512,113.6329307,1.004980916,9.240659988
410,119.3421551,119.047974,119.0712036,1.003814107,11.7015783
411,134.1335751,133.7347447,134.0610566,0.998572307,16.6202137
412,130.5189512,130.1456619,130.4120977,0.999238986,16.14840776
413,108.3592051,108.3582183,108.3586801,1.590254699,7.79438528
414,125.3481743,123.5152702,123.6789338,1.056639364,14.96403556
415,110.3705894,107.327231,107.3324366,1.519282976,9.659791535
416,93.74063236,93.63605117,93.64213521,1.397355503,10.02391739
417,99.41396786,99.01454555,99.0574991,2.264987018,11.68117269
418,102.6309418,102.6167742,102.6583395,3.576132689,11.00590421
419,76.00071281,70.7071074,70.83751036,1.310741131,15.22559238
420,72.7290224,72.73545749,72.7645994,1.160015853,12.54514123
421,72.06495463,72.06472556,72.10164332,1.312223595,12.74079892
422,69.17243364,69.1864904,69.23463236,1.530934929,12.99231047
423,99.37056908,97.60629867,98.49997775,1.965620523,18.60106351
427,152.3081087,152.1308056,152.2353895,0.997586108,13.73479664
428,134.2192417,133.9347983,133.9519603,0.994993126,11.16380358
429,124.724023,124.6406981,124.6440015,1.019055059,9.47224769
430,126.165378,126.0147917,126.0214797,1.01645061,10.14177174
431,117.1629499,117.1833743,117.1848426,1.077145203,8.80150993
432,131.3695952,131.066446,131.1026021,1.018752961,12.17364306
433,122.7937703,122.6020595,122.608378,1.147061434,9.989554611
434,139.2846424,138.7375733,138.9469078,1.052673536,15.26901992
435,118.0137937,117.9032473,117.9075071,1.591091323,9.352046247
436,118.9343996,118.8340864,118.8345388,2.235418588,7.528356335
437,111.1470218,111.1078771,111.1082107,2.138697542,7.420533149
438,99.04307042,98.74782065,98.76309534,1.997974241,10.56370326
439,106.4709007,106.385056,106.4151684,3.131723262,10.73922844
440,87.44479627,87.49139656,87.52107537,2.017568488,11.5061435
441,84.16340804,84.19549853,84.21648451,2.096462408,11.06503461
442,64.07576917,64.08610918,64.10463499,1.244605039,11.95043383
443,81.86097657,81.93667064,81.96088307,2.936619777,10.86449562
444,79.77966241,77.95999494,78.8579459,1.454077129,20.62759859
447,178.8151108,177.1711459,178.7910249,1.001906073,21.25054433
448,148.8517135,148.6062137,148.7919187,0.999030332,14.95847153
449,128.7041114,128.603933,128.6120827,1.054206737,10.28873696
450,124.7573054,124.7312331,124.7329329,1.150052063,8.815845329
451,134.8453912,134.6141082,134.6377156,1.038340839,11.51224386
452,136.8414887,136.3405703,136.3985637,1.024292651,12.84190909
453,124.7300158,124.7280858,124.7298069,1.242465544,8.765748771
454,135.7796968,134.9662961,135.0341524,1.171887867,12.89578923
455,123.4952549,122.4095855,122.5324983,1.124980912,14.24021418
456,130.2114388,129.0153278,129.395708,1.123176152,16.81956115
462,81.31685964,81.39900172,81.42726271,2.849615264,11.09501804
463,77.23613932,77.26915919,77.30059306,2.609915413,11.40671832
464,67.87607604,67.41613653,67.53977892,1.829155034,14.47907718
467,169.9540571,169.083359,169.844156,1.025630603,18.40427039
468,161.3169027,160.8259208,161.2686717,1.000736202,16.95330578
469,153.1414763,152.8729722,153.0647585,1.001820397,14.96098378
470,130.174662,130.0931979,130.094609,1.347525291,8.525221415
471,109.3019045,109.3044233,109.3050327,1.058061496,8.227978205
472,129.234714,128.9838994,128.9870519,1.249357708,9.223483114
473,128.3036587,128.0598891,128.0625189,1.291009309,9.050767271
474,120.99268,120.1401693,120.1521033,1.221536878,10.61884626
475,123.6145071,122.4085344,122.6114246,1.048654714,15.50007892
476,132.7082261,131.3280621,132.2277739,1.037014893,19.89483049
477,100.0780898,100.1059297,100.1072913,1.943799288,8.424588108
484,85.48729554,83.45429597,84.95882862,1.214445391,23.66080599
485,88.38203877,88.46696035,88.52855726,2.051765912,12.51722492
486,81.78506373,81.84375949,81.90117846,1.269033649,13.33142198
488,134.0071476,133.7824741,133.9048101,1.022050142,14.24518835
489,124.9718526,124.7659627,124.7893515,1.045517409,11.5920096
490,142.0253088,141.8362392,142.0020973,1.000138339,14.80910533
491,120.7565998,120.7691269,120.7710703,1.211949048,8.905180109
492,122.9881581,122.8734962,122.8762411,1.229897281,9.160748636
493,124.8074557,124.7103232,124.7137979,1.237534003,9.344594069
494,126.2335463,126.0411832,126.0448154,1.321252544,9.316964368
495,136.0068512,135.3332887,135.3618366,1.179125103,11.58899056
496,131.0248139,130.166239,130.6605415,1.039766078,17.80584408
497,99.64662469,99.64902501,99.64924166,2.47937865,7.170060053
501,44.69077306,43.85175768,43.85283875,1.057158469,9.375385754
505,84.39499993,84.32638751,84.3323859,1.079946231,10.38643902
506,85.56547092,85.61341332,85.62490805,2.80986217,10.05132719
