OID_	year_of_aff	BA	Grids	agb	Afforest	Deforest	2020pnf	Disturb
4993119	1.994	0.517664982	730	15.3	2017	0	2	0
4993120	1.994	0.854357832	730	33.8	1997	0	-9999	0
4993121	1.994	0.504617308	730	8.8	1997	0	2	0
4993122	1.994	0.513242425	730	1.7	2013	0	2	0
4993123	1.994	0.553088903	730	11.3	1997	0	2	0
4993125	1.994	0.639302976	730	35.8	1997	0	2	0
4993127	1.994	0.527619938	730	7.8	1997	0	-9999	0
4993128	1.994	0.610562732	730	4.8	1997	0	2	0
4993130	1.994	0.655233148	730	1.3	1997	0	-9999	0
4993131	1.994	0.519526196	730	73.8	1997	0	2	0
4993132	1.994	0.669172734	730	12.6	1997	0	-9999	0
4993133	1.994	0.563549869	730	17.9	2000	0	2	0
4993134	1.994	0.724467367	730	52.4	1997	0	2	0
4993136	1.994	0.553010807	730	26.4	1997	0	2	0
4993137	1.994	0.60158125	730	7.3	1997	0	-9999	0
4993138	1.994	0.693106436	730	43.7	1997	0	-9999	0
4993139	1.994	0.644332277	730	0.3	1997	0	-9999	0
4993140	1.994	0.580920553	730	22.9	2006	0	-9999	0
4993141	1.994	0.722066846	730	145.1	1997	0	-9999	0
4993142	1.994	0.535734525	730	101.5	1997	0	-9999	0
4993143	1.994	0.514506911	730	22.9	2008	0	2	0
4993144	1.994	0.614793698	730	19.4	1997	0	2	0
4993145	1.994	0.770534497	730	23.2	1997	0	2	0
4993146	1.994	0.84506243	730	20.2	1997	0	2	0
4993147	1.994	0.583319656	730	27.1	1997	0	-9999	0
4993148	1.994	0.638561181	730	20.7	1997	0	-9999	0
4993149	1.994	0.764161423	730	65.4	1997	0	-9999	0
4993150	1.994	0.780988043	730	15.1	1997	0	2	0
4993151	1.994	0.915619152	730	27.6	1997	0	2	0
4993152	1.994	0.699739572	730	97.5	1999	0	2	0
4993153	1.994	0.518314115	730	18.3	1997	0	2	0
4993155	1.994	0.524523888	730	23.9	1999	0	-9999	0
4993156	1.994	0.591181862	730	10.8	1997	0	-9999	0
4993159	1.994	0.795663422	730	49.6	1993	0	-9999	0
4993160	1.994	0.561022345	730	27.3	1997	0	2	0
4993161	1.994	0.650140585	730	74.4	1997	0	2	0
4993162	1.994	0.904091849	730	68.5	1997	0	2	0
4993163	1.994	0.960982484	730	27.5	1997	0	2	0
4993164	1.994	0.526721479	730	68.6	1997	0	2	0
4993166	1.994	0.54475029	730	33.8	2011	0	-9999	0
4993167	1.994	0.502776899	730	47.3	1997	0	-9999	0
4993169	1.994	0.526923315	730	24.2	1997	0	-9999	0
4993170	1.994	0.510649271	730	58.9	1997	0	2	0
4993171	1.994	0.869052625	730	22.8	1997	0	2	0
4993172	1.994	0.801727592	730	88.3	1997	0	2	0
4993173	1.994	0.869663433	730	80.3	1997	0	2	0
4993174	1.994	0.684629262	730	45.6	1997	0	2	0
4993175	1.994	0.752167263	730	51.7	1997	0	2	0
4993176	1.994	0.663500206	730	4	1997	0	-9999	0
4993177	1.994	0.642357132	730	9.4	1997	0	-9999	0
4993178	1.994	0.806700465	730	69.9	1997	0	2	0
4993179	1.994	0.539570769	730	49.2	1997	0	2	0
4993180	1.994	0.723516469	730	25.3	1997	0	-9999	0
4993181	1.994	0.529284865	730	14.6	2008	0	2	0
4993182	1.994	0.763733989	730	6.3	1997	0	-9999	0
4993184	1.994	0.606677993	730	22.4	1997	0	2	0
4993185	1.994	0.775135969	730	46.7	1997	0	2	0
4993186	1.994	0.526551037	730	46.3	2001	0	2	0
4993188	1.994	0.589210405	730	11	1997	0	-9999	0
4993189	1.994	0.678725579	730	36.6	1997	0	2	0
4993192	1.994	0.798831425	730	0.5	1997	0	-9999	0
4993196	1.994	0.686102037	730	18.3	1997	0	-9999	0
4993198	1.994	0.647778117	730	9.7	1997	0	-9999	0
4993200	1.994	0.665864297	730	32.4	1997	0	2	0
4993201	1.994	0.719021991	730	1.6	1997	0	-9999	0
4993202	1.994	0.581642826	730	15.7	1993	0	-9999	0
4993204	1.994	0.548683513	730	16.2	1997	0	2	0
4993205	1.994	0.592803237	730	16.2	1997	0	2	0
4993207	1.994	0.713701125	730	20.5	1997	0	-9999	0
4993209	1.994	0.653521982	730	22.8	1997	0	-9999	0
4993210	1.994	0.819802134	730	20.7	1997	0	-9999	0
4993211	1.994	0.764877548	730	20.3	1997	0	-9999	0
4993212	1.994	0.564392066	730	99.8	1997	0	-9999	0
4993213	1.994	0.561148665	730	51	1997	0	-9999	0
4993214	1.994	0.611750037	730	23.1	1997	0	-9999	0
4993215	1.994	0.670788721	730	17.5	1997	0	-9999	0
4993216	1.994	0.625705442	730	88	1997	0	2	0
4993217	1.994	0.599829793	730	3.4	1997	0	-9999	0
4993219	1.994	0.607812728	730	0.3	1997	0	-9999	0
4993220	1.994	0.559831585	730	44.3	2001	0	-9999	0
4993222	1.994	0.599029896	730	22.9	1997	0	-9999	0
4993225	1.994	0.646368806	730	29.1	2019	0	-9999	0
4993232	1.994	0.643300128	730	22.5	1997	0	2	0
4993237	1.994	0.74950845	730	71.4	1997	0	2	0
4993238	1.994	0.565544313	730	61.2	1997	0	-9999	0
4993243	1.994	0.596623272	730	77.4	1997	0	2	0
4993244	1.994	0.778533076	730	138.7	1997	0	2	0
4993255	1.994	0.584164865	730	1.9	1997	0	-9999	0
4993256	1.994	0.526425671	730	52.5	1997	0	2	0
4993257	1.994	0.816779029	730	68.5	1994	0	2	0
4993261	1.994	0.691184012	730	75.1	1997	0	2	0
4993265	1.994	0.586858213	730	89.6	1997	0	2	0
4993268	1.994	0.73254718	730	0.5	1997	0	2	0
4993269	1.994	0.600421476	730	20	1997	0	2	0
4993274	1.994	0.938610498	730	70.1	1997	0	2	0
4993276	1.994	0.522666529	730	5.9	1997	0	2	0
4993277	1.994	0.570199102	730	70.8	1997	0	2	0
4993283	1.994	0.749215437	730	0.6	2019	0	2	0
4993284	1.994	0.594051449	730	130.4	1997	0	2	0
4993285	1.994	0.504771941	730	13.8	1997	0	2	0
4993286	1.994	0.572732533	730	86.9	1997	0	2	0
4993292	1.994	0.560344496	730	147.1	1997	0	2	0
4993298	1.994	0.577450883	730	4.6	2008	0	2	0
4993301	1.994	0.634047635	730	74.2	1997	0	2	0
4993302	1.994	0.533782925	730	61.2	1997	0	2	0
4993303	1.994	0.500994695	730	34.5	2001	0	2	0
4993304	1.994	0.539855015	730	22.6	1997	0	2	0
4993305	1.994	0.557975658	730	64.5	2000	0	2	0
4993307	1.994	0.580500676	730	22.6	1997	0	2	0
4993308	1.994	0.556651956	730	16.8	1997	0	2	0
4993316	1.994	0.511675019	730	10.9	1997	0	-9999	0
4993317	1.994	0.611527976	730	41.3	1997	0	2	0
4993318	1.994	0.506327076	730	73	1997	0	2	0
4993319	1.994	0.505139873	730	71.9	1997	0	2	0
4993327	1.994	0.794250651	730	4.1	1997	0	2	0
4993330	1.994	0.647921971	730	10.6	1997	0	2	0
4993332	1.994	0.623783632	730	73.3	1997	0	2	0
4993340	1.994	0.585888242	730	5.3	1997	0	2	0
4993341	1.994	0.579352509	730	21.6	1997	0	2	0
4993343	1.994	0.543373784	730	25.6	1997	0	-9999	0
4993344	1.994	0.582297732	730	25.5	1997	0	-9999	0
4993347	1.994	0.664736574	730	67.5	1997	0	2	0
4993348	1.994	0.619300202	730	2	1997	0	2	0
4993349	1.994	0.511406698	730	21.3	1997	0	-9999	0
4993350	1.994	0.592793336	730	138.7	1997	0	-9999	0
4993351	1.994	0.714990579	730	60.3	1997	0	-9999	0
4993352	1.994	0.504930207	730	58.5	1997	0	2	0
4993353	1.994	0.758092579	730	32.9	1997	0	2	0
4993354	1.994	0.576248932	730	16	1997	0	-9999	0
4993356	1.994	0.63986815	730	225	1999	0	-9999	0
4993357	1.994	0.646917258	730	41.9	1997	0	-9999	0
4993358	1.994	0.548076579	730	33.5	1994	0	2	0
4993359	1.994	0.575438556	730	19.2	1997	0	2	0
4993360	1.994	0.662282725	730	22.2	1997	0	-9999	0
4993361	1.994	0.522004039	730	14.1	1997	0	-9999	0
4993362	1.994	0.54693427	730	27.1	1997	0	-9999	0
4993363	1.994	0.580417337	730	15.1	1997	0	-9999	0
4993364	1.994	0.526904302	730	234.1	1997	0	-9999	0
4993365	1.994	0.593733537	730	138.6	1997	0	-9999	0
4993367	1.994	0.511304907	730	50.7	1997	0	-9999	0
4993368	1.994	0.537516858	730	22.3	1997	0	2	0
4993369	1.994	0.600490686	730	9.6	1997	0	2	0
4993370	1.994	0.526241838	730	42.2	1997	0	2	0
4993371	1.994	0.627779609	730	18.6	1997	0	2	0
4993373	1.994	0.571807392	730	34.8	1997	0	2	0
4993374	1.994	0.826181008	730	24	1997	0	2	0
4993375	1.994	0.645300251	730	31.9	1997	0	2	0
4993376	1.994	0.570584526	730	43.1	1997	0	2	0
4993377	1.994	0.539228263	730	40.8	1997	0	2	0
4993380	1.994	0.506422428	730	31.6	2000	0	2	0
4993381	1.994	0.673745674	730	37.5	1999	0	2	0
4993382	1.994	0.93000363	730	82.3	1997	0	2	0
4993383	1.994	0.90744048	730	52.2	1997	0	-9999	0
4993385	1.994	0.749475892	730	74.4	1997	0	2	0
4993386	1.994	0.579776464	730	67.1	1997	0	2	0
4993390	1.994	0.643636559	730	106.2	1997	0	2	0
4993391	1.994	0.552457099	730	47.2	1997	0	-9999	0
4993393	1.994	0.670094094	730	20.7	2011	0	2	0
4993396	1.994	0.63306444	730	0.3	1997	0	2	0
4993400	1.994	0.724993082	730	82.9	1997	0	-9999	0
4993401	1.994	0.520314436	730	17.8	1997	0	2	0
4993403	1.994	0.571607774	730	6.7	1997	0	2	0
4993404	1.994	0.553274131	730	74.3	1997	0	2	0
4993407	1.994	0.589697047	730	46	1997	0	2	0
4993408	1.994	0.527433612	730	30.2	1997	0	2	0
4993409	1.994	0.617227634	730	16.2	1997	0	2	0
4993413	1.994	0.606861627	730	6.4	1997	0	-9999	0
4993417	1.994	0.657752854	730	17.5	1997	0	2	0
4993418	1.994	0.556970355	730	47.6	2007	0	2	0
4993419	1.994	0.556597454	730	3.4	2001	0	2	0
4993421	1.994	0.553089597	730	39.4	1997	0	2	0
4993422	1.994	0.535186696	730	57.4	1997	0	-9999	0
4993423	1.994	0.585763151	730	90.9	2001	0	2	0
4993424	1.994	0.733162497	730	45.7	1997	0	2	0
4993426	1.994	0.623755435	730	150.5	1997	0	2	0
4993427	1.994	0.591323634	730	9.7	1997	0	2	0
4993429	1.994	0.723506001	730	0.4	1997	0	-9999	0
4993430	1.994	0.516114645	730	54.9	1997	0	-9999	0
4993431	1.994	0.751955267	730	4.2	1997	0	-9999	0
4993432	1.994	0.518499104	730	11.3	1997	0	2	0
4993434	1.994	0.625488704	730	93	1997	0	33	0
4993435	1.994	0.628158452	730	64.7	1997	0	2	0
4993440	1.994	0.625998409	730	34.1	1997	0	2	0
4993441	1.994	0.553854309	730	20	1997	0	2	0
4993443	1.994	0.5741003	730	30	1997	0	-9999	0
4993444	1.994	0.627290055	730	3.4	1997	0	-9999	0
4993447	1.994	0.712101371	730	130.5	1997	0	2	0
4993449	1.994	0.832099434	730	108.7	2001	0	2	0
4993451	1.994	0.841871861	730	95.6	1997	0	2	0
4993452	1.994	0.637485779	730	56.7	1997	0	2	0
4993453	1.994	0.615932975	730	44	1997	0	2	0
4993454	1.994	0.593492054	730	87.4	1992	0	2	0
4993455	1.994	0.653596087	730	105.3	1997	0	2	0
4993456	1.994	0.557053395	730	16.7	2002	0	2	0
4993457	1.994	0.50649249	730	52	1997	0	2	0
4993459	1.994	0.607341393	730	132.9	1997	0	2	0
4993460	1.994	0.653783366	730	76.7	1997	0	2	0
4993461	1.994	0.572413921	730	89.4	1997	0	2	0
4993462	1.994	0.510649271	730	29.6	1997	0	2	0
4993463	1.994	0.544177258	730	30.5	1997	0	2	0
4993464	1.994	0.570662363	730	139.7	2000	0	2	0
4993465	1.994	0.638569256	730	67.1	1997	0	2	0
4993467	1.994	0.546406944	730	0.9	1997	0	2	0
4993470	1.994	0.771788181	730	45.9	1993	0	-9999	0
4993471	1.994	0.545813714	730	40.6	1997	0	2	0
4993472	1.994	0.56065495	730	11.6	2010	0	-9999	0
4993473	1.994	0.526671916	730	186.9	1997	0	2	0
4993474	1.994	0.771111992	730	66.5	1997	0	2	0
4993475	1.994	0.868625352	730	16.5	1997	0	2	0
4993477	1.994	0.683537965	730	39	1994	0	-9999	0
4993478	1.994	0.571690594	730	21.6	2018	0	-9999	0
4993481	1.994	0.506791681	730	9.6	1997	0	2	0
4993482	1.994	0.515970598	730	1.6	1994	0	2	0
4993483	1.994	0.587117132	730	13.7	1997	0	-9999	0
4993484	1.994	0.618423756	730	70.4	1997	0	2	0
4993486	1.994	0.556473099	730	28.2	1997	0	2	0
4993492	1.994	0.69241286	730	49.6	1997	0	2	0
4993493	1.994	0.500894686	730	49.7	1997	0	2	0
4993494	1.994	0.555198084	730	18.6	2012	0	2	0
4993495	1.994	0.572898492	730	39.7	1997	0	2	0
4993496	1.994	0.771310474	730	60.3	1997	0	2	0
4993497	1.994	0.730926854	730	22.4	1997	0	2	0
4993498	1.994	0.506671516	730	60.7	1997	0	2	0
4993500	1.994	0.531091667	730	68.1	1997	0	2	0
4993501	1.994	0.540318032	730	30.9	1997	0	-9999	0
4993502	1.994	0.552908916	730	33.5	1997	0	-9999	0
4993503	1.994	0.712223695	730	20.5	1997	0	2	0
4993504	1.994	0.514908564	730	85.6	1997	0	2	0
4993505	1.994	0.516611116	730	43.1	1997	0	2	0
4993506	1.994	0.590887221	730	24	1994	0	2	0
4993507	1.994	0.651995931	730	37.8	1997	0	-9999	0
4993508	1.994	0.535887008	730	4.5	1997	0	2	0
4993509	1.994	0.61962421	730	73.1	1997	0	2	0
4993510	1.994	0.543361858	730	40.1	1997	0	2	0
4993511	1.994	0.577805471	730	25.2	1997	0	2	0
4993512	1.994	0.556597454	730	51.6	1997	0	2	0
4993513	1.994	0.501775375	730	39.5	1997	0	2	0
4993514	1.994	0.621809978	730	84	1997	0	2	0
4993515	1.994	0.713420692	730	10.1	1997	0	-9999	0
4993517	1.994	0.720383931	730	12.3	1997	0	2	0
4993519	1.994	0.529289545	730	65.6	1997	0	2	0
4993520	1.994	0.678340917	730	92.4	1997	0	2	0
4993521	1.994	0.595253824	730	54.3	1997	0	2	0
4993523	1.994	0.76539285	730	48.8	1997	0	2	0
4993524	1.994	0.578280214	730	32.6	1997	0	-9999	0
4993525	1.994	0.518320843	730	139.1	1997	0	2	0
4993526	1.994	0.528253756	730	21.4	1997	0	-9999	0
4993527	1.994	0.576615928	730	12.3	1997	0	-9999	0
4993528	1.994	0.505876729	730	41.8	1997	0	2	0
4993529	1.994	0.805116404	730	68.9	1997	0	2	0
4993530	1.994	0.515334152	730	85	1997	0	2	0
4993531	1.994	0.716182698	730	11.7	1997	0	2	0
4993533	1.994	0.507235102	730	62.8	1997	0	2	0
4993536	1.994	0.532670997	730	9.5	1997	0	-9999	0
4993538	1.994	0.550812787	730	6	1997	0	-9999	0
4993540	1.994	0.626345692	730	17.4	1997	0	-9999	0
4993542	1.994	0.555251245	730	92.7	2008	0	2	0
4993543	1.994	0.637010295	730	58.3	1997	0	2	0
4993546	1.994	0.581339149	730	56.4	1997	0	2	0
4993548	1.994	0.67713038	730	3.7	1997	0	-9999	0
4993549	1.994	0.560266171	730	89.5	1997	0	2	0
4993550	1.994	0.603020192	730	36.8	1997	0	2	0
4993551	1.994	0.723534875	730	78.8	1997	0	2	0
4993552	1.994	0.775207965	730	45.2	1997	0	2	0
4993553	1.994	0.59237924	730	60.6	1997	0	2	0
4993560	1.994	0.565447696	730	129.9	2000	0	2	0
4993561	1.994	0.641800816	730	141.5	1997	0	2	0
4993562	1.994	0.539887829	730	27.5	1997	0	-9999	0
4993565	1.994	0.64307556	730	6.5	1997	0	2	0
4993576	1.994	0.501769636	730	5.6	1997	0	-9999	0
4993577	1.994	0.57039942	730	36.3	1997	0	-9999	0
4993578	1.994	0.574617771	730	67.4	2013	0	-9999	0
4993579	1.994	0.650897196	730	35.6	1997	0	2	0
4993580	1.994	0.561394791	730	49.7	1997	0	-9999	0
4993581	1.994	0.517489006	730	92	1997	0	2	0
4993582	1.994	0.633628448	730	43.7	1997	0	2	0
4993583	1.994	0.510290026	730	18.8	1997	0	2	0
4993584	1.994	0.571398001	730	46.5	1997	0	-9999	0
4993585	1.994	0.524711845	730	44.7	1997	0	2	0
4993586	1.994	0.504949011	730	33.3	1997	0	-9999	0
4993588	1.994	0.534203727	730	47.3	1997	0	2	0
4993589	1.994	0.567253769	730	12.6	1997	0	2	0
4993590	1.994	0.523858283	730	61.6	1997	0	-9999	0
4993593	1.994	0.592581164	730	58.8	1997	0	-9999	0
4993594	1.994	0.674485032	730	5	1994	0	-9999	0
4993595	1.994	0.549566688	730	21.2	1997	0	2	0
4993599	1.994	0.816919069	730	22.2	1997	0	-9999	0
4993604	1.994	0.555894874	730	66.3	1997	0	2	0
4993606	1.994	0.588099453	730	79.1	1997	0	2	0
4993607	1.994	0.543868111	730	92.5	2001	0	2	0
4993608	1.994	0.625227432	730	22.7	1997	0	2	0
4993609	1.994	0.561407781	730	75.8	1994	0	2	0
4993610	1.994	0.627871371	730	76	1993	0	2	0
4993615	1.994	0.575783271	730	107.4	1997	0	2	0
4993617	1.994	0.710756569	730	129.2	1997	0	2	0
4993618	1.994	0.502560737	730	85	1997	0	2	0
4993619	1.994	0.630765857	730	35.5	1997	0	2	0
4993620	1.994	0.986597464	730	26	1997	0	2	0
4993621	1.994	0.839870908	730	17.2	1997	0	2	0
4993622	1.994	0.578842242	730	12.4	1997	0	2	0
4993623	1.994	0.634323708	730	18.7	1997	0	2	0
4993624	1.994	0.558186283	730	16.9	1997	0	2	0
4993625	1.994	0.536680138	730	16	1997	0	2	0
4993626	1.994	0.500942033	730	4.1	1997	0	2	0
4993627	1.994	0.510686695	730	73.6	1993	0	2	0
4993628	1.994	0.657048594	730	89.5	1997	0	2	0
4993630	1.994	0.64662999	730	94.7	1999	0	2	0
4993631	1.994	0.544707166	730	98.3	1997	0	2	0
4993632	1.994	0.632251976	730	75.9	1999	0	2	0
4993633	1.994	0.549904155	730	82	1997	0	2	0
4993634	1.994	0.589264941	730	79.7	2003	0	2	0
4993635	1.994	0.692984439	730	85.6	1997	0	2	0
4993636	1.994	0.546119889	730	87.1	1997	0	2	0
4993637	1.994	0.569903298	730	60.2	1997	0	2	0
4993638	1.994	0.569482817	730	55.4	1997	0	2	0
4993640	1.994	0.634659606	730	129.8	1997	0	2	0
4993641	1.994	0.970988623	730	89.1	1997	0	2	0
4993642	1.994	0.73444574	730	107.5	2001	0	2	0
4993643	1.994	0.518541068	730	73.8	1997	0	-9999	0
4993644	1.994	0.638654228	730	107.9	1997	0	2	0
4993645	1.994	0.863170594	730	66.1	1997	0	2	0
4993646	1.994	0.811422782	730	72.4	1997	0	2	0
4993648	1.994	0.649552991	730	135.9	1997	0	2	0
4993649	1.995	0.570962268	730	94.8	1998	0	2	0
4993651	1.995	0.542570586	730	34	1998	0	2	0
4993652	1.996	0.534982694	730	28.9	1999	0	2	0
4993653	1.996	0.564839778	730	61.8	1999	0	2	0
4993654	1.996	0.557790753	730	45.7	1999	0	33	0
4993655	1.996	0.598692487	730	86.1	1999	0	2	0
4993656	1.996	0.63135645	730	52.9	1999	0	-9999	0
4993657	1.996	0.779195703	730	49.4	1999	0	-9999	0
4993660	1.996	0.571874727	730	28.9	1999	0	-9999	0
4993661	1.996	0.534606559	730	46.2	1999	0	2	0
4993666	1.996	0.602914396	730	68	1999	0	2	0
4993667	1.996	0.556515874	730	98.2	1997	0	2	0
4993668	1.996	0.515874146	730	18.8	1999	0	2	0
4993669	1.996	0.543489968	730	38.5	1999	0	-9999	0
4993670	1.996	0.639978697	730	43.5	1999	0	2	0
4993671	1.996	0.60561153	730	78.8	1999	0	2	0
4993672	1.996	0.556847578	730	0.1	1999	0	-9999	0
4993673	1.996	0.535830566	730	8	1999	0	-9999	0
4993674	1.996	0.644251092	730	47.9	1997	0	-9999	0
4993676	1.996	0.563946372	730	22.4	1999	0	2	0
4993677	1.996	0.742937068	730	10.2	1999	0	2	0
4993678	1.996	0.731677003	730	1.4	1999	0	2	0
4993679	1.996	0.524976842	730	22.2	1997	0	2	0
4993681	1.996	0.679608352	730	50.2	1999	0	2	0
4993682	1.996	0.580837834	730	11.9	1999	0	2	0
4993684	1.996	0.578240037	730	30.1	1999	0	2	0
4993685	1.996	0.694507222	730	21.9	1999	0	2	0
4993686	1.996	0.59277838	730	29.4	1999	0	-9999	0
4993687	1.997	0.675570893	730	45.7	2000	0	2	0
4993688	1.997	0.508307409	730	80.7	2000	0	2	0
4993689	1.997	0.674108191	730	59.7	2000	0	2	0
4993692	1.997	0.52305849	730	84.3	2000	0	2	0
4993693	1.997	0.683121121	730	62.4	2000	0	2	0
4993694	1.997	0.535420767	730	71.2	2000	0	2	0
4993695	1.997	0.573911664	730	62.4	1997	0	2	0
4993696	1.997	0.528703157	730	104.1	2000	0	2	0
4993697	1.997	0.807310049	730	3.2	2002	0	-9999	0
4993698	1.997	0.556412635	730	0.5	2000	0	-9999	0
4993699	1.997	0.658137381	730	0.5	2000	0	-9999	0
4993700	1.997	0.607945238	730	17.2	2018	0	2	0
4993704	1.997	0.575146605	730	15.4	1997	0	2	0
4993707	1.997	0.545602798	730	2.1	2000	0	-9999	0
4993709	1.997	0.588158514	730	16.2	2000	0	-9999	0
4993710	1.997	0.597185343	730	45.4	2000	0	2	0
4993712	1.997	0.842405614	730	70.9	2000	0	2	0
4993713	1.997	0.65430923	730	70.2	2000	0	-9999	0
4993714	1.997	0.552023128	730	76.6	2000	0	2	0
4993715	1.997	0.761799009	730	68.1	2000	0	2	0
4993716	1.997	0.569476005	730	82.5	2008	0	2	0
4993717	1.997	0.604458515	730	7.8	2000	0	-9999	0
4993721	1.997	0.535898496	730	24.2	2000	0	2	0
4993723	1.997	0.509659025	730	30.9	2000	0	-9999	0
4993724	1.997	0.537431472	730	8.4	1993	0	-9999	0
4993726	1.997	0.556597454	730	40.3	2001	0	2	0
4993727	1.997	0.578956545	730	21.4	2000	0	2	0
4993730	1.997	0.505562456	730	1.3	2000	0	-9999	0
4993732	1.997	0.641757199	730	13.7	2000	0	2	0
4993734	1.997	0.534346474	730	111.6	2000	0	2	0
4993735	1.997	0.695704958	730	34.5	2002	0	2	0
4993736	1.997	0.522103509	730	2.8	2000	0	2	0
4993738	1.997	0.613902212	730	34.7	2000	0	2	0
4993739	1.997	0.561825053	730	57	2000	0	2	0
4993740	1.997	0.509656345	730	23.9	2000	0	33	0
4993742	1.997	0.643175363	730	6.6	2000	0	-9999	0
4993743	1.997	0.776594206	730	83.4	2000	0	-9999	0
4993744	1.997	0.664578331	730	71	1999	0	-9999	0
4993745	1.997	0.697800555	730	7.1	2000	0	-9999	0
4993747	1.997	0.556597454	730	1.9	2000	0	2	0
4993748	1.997	0.548242784	730	14.4	2019	0	2	0
4993750	1.997	0.77768956	730	32.8	2000	0	2	0
4993751	1.997	0.512627024	730	5.3	2000	0	-9999	0
4993752	1.997	0.623976676	730	12	1999	0	2	0
4993753	1.997	0.687269107	730	71.5	1997	0	2	0
4993754	1.997	0.600775776	730	97.2	1997	0	2	0
4993755	1.997	0.664883944	730	57.9	2000	0	2	0
4993756	1.997	0.552192146	730	40.1	2000	0	2	0
4993757	1.997	0.625153606	730	9.6	2000	0	-9999	0
4993758	1.997	0.562955118	730	19.8	2000	0	-9999	0
4993759	1.997	0.540448202	730	31.4	2000	0	-9999	0
4993760	1.997	0.500945887	730	20.4	1997	0	-9999	0
4993771	1.997	0.570753262	730	5.3	2000	0	2	0
4993772	1.997	0.544203037	730	4.9	2000	0	-9999	0
4993773	1.997	0.595257954	730	65	2000	0	2	0
4993775	1.997	0.530150448	730	53.2	2000	0	2	0
4993776	1.997	0.77161455	730	65.4	2000	0	2	0
4993778	1.997	0.539036094	730	11.1	1997	0	-9999	0
4993779	1.997	0.567174621	730	12.6	2003	0	2	0
4993780	1.997	0.663112347	730	54.6	2000	0	-9999	0
4993781	1.997	0.529077545	730	39.3	2000	0	2	0
4993782	1.997	0.519336406	730	45.6	2000	0	2	0
4993783	1.997	0.526779024	730	15.3	2000	0	2	0
4993784	1.997	0.644492732	730	8.3	2000	0	-9999	0
4993785	1.997	0.705654172	730	13.3	2000	0	-9999	0
4993786	1.997	0.856606619	730	23.4	2000	0	-9999	0
4993787	1.997	0.548203266	730	120	2000	0	2	0
4993788	1.997	0.544692616	730	71	1999	0	2	0
4993789	1.997	0.559309277	730	66.1	2000	0	2	0
4993790	1.997	0.51800359	730	57.3	2000	0	2	0
4993791	1.997	0.513798683	730	62.2	2000	0	2	0
4993792	1.997	0.653377341	730	83.9	2000	0	2	0
4993793	1.997	0.582371436	730	87	2000	0	2	0
4993794	1.997	0.713606592	730	46.9	2000	0	2	0
4993795	1.997	0.549480706	730	105.4	2000	0	2	0
4993796	1.997	0.536697934	730	57.4	2000	0	33	0
4993797	1.997	0.662812759	730	61.6	2000	0	33	0
4993798	1.997	0.685562248	730	59.5	2000	0	33	0
4993801	1.997	0.536984721	730	139.6	2000	0	2	0
4993802	1.997	0.663558415	730	100.2	2000	0	2	0
4993803	1.9979999	0.673889177	730	8.7	2001	0	2	0
4993814	1.9979999	0.516059487	730	36	2001	0	-9999	0
4993816	1.9979999	0.560975892	730	51.6	2001	0	2	0
4993818	1.9979999	0.618247506	730	28.8	2016	0	2	0
4993823	1.9979999	0.608578077	730	2.6	2001	0	2	0
4993824	1.9979999	0.503324386	730	6.9	1994	0	2	0
4993825	1.9979999	0.527625166	730	6.2	2001	0	2	0
4993827	1.9979999	0.508292114	730	22.1	2009	0	2	0
4993828	1.9979999	0.536593062	730	4.8	2001	0	-9999	0
4993829	1.9979999	0.556597454	730	3.5	2001	0	-9999	0
4993832	1.9979999	0.508200497	730	48.7	2001	0	-9999	0
4993833	1.9979999	0.559470251	730	62	2001	0	2	0
4993835	1.9979999	0.838352772	730	35.5	2001	0	-9999	0
4993836	1.9979999	0.503605734	730	9	2001	0	2	0
4993838	1.9979999	0.76172475	730	108.1	2001	0	2	0
4993839	1.9979999	0.632636641	730	83.2	2001	0	2	0
4993842	1.9979999	0.673251989	730	47.1	2001	0	2	0
4993844	1.9979999	0.608154314	730	75.9	2000	0	33	0
4993845	1.9979999	0.519481285	730	1.7	2001	0	33	0
4993846	1.9979999	0.794667063	730	60.9	2001	0	33	0
4993848	1.9979999	0.823294518	730	106.1	2001	0	33	0
4993850	1.9979999	0.651691147	730	2.4	2001	0	-9999	0
4993852	1.9979999	0.651202577	730	3.3	2009	0	2	0
4993854	1.9979999	0.582281262	730	40.8	2001	0	-9999	0
4993856	1.9979999	0.588099453	730	58.6	2001	0	2	0
4993858	1.9979999	0.510649271	730	16.1	2001	0	2	0
4993860	1.9979999	0.518935603	730	41.4	2001	0	2	0
4993861	1.9979999	0.629393015	730	28.4	1997	0	2	0
4993863	1.9979999	0.546857856	730	10.9	2001	0	-9999	0
4993869	1.9979999	0.585332429	730	4.7	2001	0	2	0
4993871	1.9979999	0.54593728	730	12.5	2001	0	-9999	0
4993872	1.9979999	0.524090591	730	39	2001	0	2	0
4993873	1.9979999	0.532650622	730	23.6	2001	0	2	0
