OID_	year_of_di	BA	Grids	agb	CCI_10	treecover_	Afforest	Deforest	2020pnf	Disturb
1058532	2.003	0.988477165	730	50.8	44	46	-9999	0	2	119
1058533	2.003	0.991546876	730	132.2	35	55	-9999	0	2	119
1058534	2.003	1	730	55.2	48	48	-9999	0	2	119
1058535	2.003	0.97695433	730	49.7	41	32	-9999	0	2	119
1058536	2.003	1	730	58.2	51	55	-9999	0	2	119
1058537	2.003	1	730	60	52	56	-9999	0	2	119
1058538	2.003	1	730	58.6	39	60	-9999	0	2	119
1058539	2.003	0.970186831	730	60.5	40	59	-9999	0	2	119
1058540	2.0190001	1	730	36.7	39	71	-9999	0	2	135
1058579	2.007	0.970514445	730	33.4	36	47	-9999	0	2	123
1058580	2.007	0.967881278	730	40.6	46	58	-9999	0	2	123
1058794	1.9859999	0.969820924	730	137.2	36	50	-9999	0	2	102
1058795	1.9859999	1	730	156.5	56	49	-9999	0	2	102
1058796	1.9859999	1	730	171.1	71	43	-9999	0	2	102
1058797	1.9859999	0.961836574	730	93.3	106	43	-9999	0	2	102
1058798	1.9859999	1	730	89.9	80	27	-9999	0	2	102
1058799	1.9859999	0.984623722	730	132.9	60	53	-9999	0	2	102
1058800	1.9859999	0.977637435	730	23.7	73	67	-9999	0	2	102
1058801	1.9859999	1	730	68.1	68	58	-9999	0	2	102
1058802	1.9859999	0.978986438	730	56.5	96	64	-9999	0	2	102
1058803	1.9859999	1	730	90.9	82	63	-9999	0	2	102
1058804	1.9859999	1	730	68.1	62	55	-9999	0	2	102
1058805	1.9859999	1	730	41.5	102	63	-9999	0	2	102
1058806	1.9859999	1	730	37.2	101	60	-9999	0	2	102
1058807	1.9960001	1	730	48.6	51	49	-9999	0	2	112
1058808	1.9960001	1	730	55.4	53	50	-9999	0	2	112
1058809	1.9960001	1	730	44.8	44	56	-9999	0	2	112
1058810	1.9960001	0.994651373	730	51.8	55	59	-9999	0	2	112
1058811	2.0150001	1	730	1.6	-9999	54	-9999	0	2	131
1058812	2.0150001	1	730	3	-9999	56	-9999	2015	2	131
1058813	2.0150001	0.989996958	730	10.1	-9999	37	-9999	0	2	131
1058817	2.017	1	730	10.3	8	56	-9999	0	2	133
1058818	2.017	0.997738701	730	1.8	-9999	47	-9999	0	2	133
1058819	2.017	1	730	10.8	-9999	47	-9999	0	2	133
1065726	1.9859999	0.960502638	730	80.8	66	72	-9999	0	2	102
1065727	1.9859999	1	730	70.5	77	70	-9999	0	2	102
1065728	1.9859999	1	730	60.9	79	64	-9999	0	2	102
1065729	1.9859999	0.993446531	730	61	80	63	-9999	0	2	102
1065730	1.9859999	0.967741866	730	52.9	79	60	-9999	0	2	102
1065731	1.9859999	1	730	59.1	92	62	-9999	0	2	102
1065732	1.9859999	0.99743834	730	75.1	66	64	-9999	0	2	102
1065733	1.9859999	1	730	90.1	77	72	-9999	0	2	102
1065734	1.9859999	0.997501487	730	118.5	117	72	-9999	0	2	102
1065735	1.9859999	0.999824738	730	84.7	79	60	-9999	0	2	102
1065736	1.9859999	0.993803167	730	70.9	89	57	-9999	0	2	102
1065737	1.9859999	1	730	77.3	86	78	-9999	0	2	102
1065738	1.9859999	1	730	112.5	86	60	-9999	0	2	102
1065739	1.9859999	1	730	72.2	86	78	-9999	0	2	102
1065740	1.9859999	1	730	118.2	71	78	-9999	0	2	102
1065741	1.9859999	0.997263078	730	143	86	62	-9999	0	2	102
1065742	1.9859999	0.991619129	730	91.5	91	71	-9999	0	2	102
1065743	1.9859999	1	730	93.4	90	78	-9999	0	2	102
1065744	1.9859999	1	730	71.7	84	78	-9999	0	2	102
1065745	1.9859999	1	730	59	68	79	-9999	0	2	102
1065746	1.9859999	1	730	139.5	81	59	-9999	0	2	102
1065747	1.9859999	1	730	88.1	91	68	-9999	0	2	102
1065748	1.9859999	0.985704112	730	109.3	85	71	-9999	0	2	102
1065749	1.9859999	1	730	83.9	97	63	-9999	0	2	102
1065750	1.9859999	0.996566392	730	64.4	98	68	-9999	0	2	102
1065751	1.9859999	0.996999025	730	111.9	100	64	-9999	0	2	102
1065752	1.9859999	0.979815291	730	162	70	68	-9999	0	2	102
1065753	1.9859999	0.993461165	730	106.5	115	70	-9999	0	2	102
1065754	1.9859999	1	730	82.7	71	75	-9999	0	2	102
1065755	1.9859999	1	730	108.2	114	72	-9999	0	2	102
1065756	1.9859999	1	730	105.3	76	72	-9999	0	2	102
1065757	1.9859999	1	730	129.2	75	72	-9999	0	2	102
1065758	1.9859999	1	730	102.4	71	72	-9999	0	2	102
1065759	1.9859999	1	730	115.2	107	82	-9999	0	2	102
1065760	1.9859999	1	730	93.2	115	60	-9999	0	2	102
1065761	1.9859999	1	730	114.1	90	56	-9999	0	2	102
1065762	1.9859999	1	730	103	95	58	-9999	0	2	102
1065763	1.9859999	1	730	67.3	145	37	-9999	0	2	102
1065764	1.9859999	1	730	103.1	141	37	-9999	0	2	102
1065765	1.9859999	1	730	81.9	80	62	-9999	0	2	102
1065766	1.9859999	1	730	102.4	114	60	-9999	0	2	102
1065767	1.9859999	1	730	84.6	118	62	-9999	0	2	102
1065768	1.9859999	1	730	99.5	99	60	-9999	0	2	102
1065769	1.9859999	1	730	95.7	139	33	-9999	0	2	102
1065770	1.9859999	1	730	82.2	136	22	-9999	0	2	102
1065771	1.9859999	1	730	70.4	130	22	-9999	0	2	102
1065772	1.9859999	1	730	101.5	131	33	-9999	0	2	102
1065773	1.9859999	1	730	85.6	39	59	-9999	0	2	102
1065774	1.9859999	0.980107215	730	81.1	48	64	-9999	0	2	102
1065775	1.9859999	0.988547159	730	85.9	54	66	-9999	0	2	102
1065776	1.9859999	0.977222468	730	78.8	56	62	-9999	0	2	102
1065777	1.9859999	0.955017277	730	68.7	61	56	-9999	0	2	102
1065778	1.9859999	0.997697275	730	122.8	88	58	-9999	0	2	102
1065779	1.9859999	0.977457139	730	122.1	88	60	-9999	0	2	102
1065780	1.9859999	1	730	115	76	58	-9999	0	2	102
1065781	1.9859999	0.955390711	730	78.2	82	58	-9999	0	2	102
1065782	1.9859999	0.998580892	730	94	86	63	-9999	0	2	102
1065783	1.9859999	0.969836895	730	101	66	55	-9999	0	2	102
1065784	1.9859999	0.979630099	730	97.4	82	51	-9999	0	2	102
1065785	1.9859999	1	730	97.5	84	43	-9999	0	2	102
1065786	1.9859999	1	730	92.1	83	68	-9999	0	2	102
1065787	1.9859999	1	730	114.6	80	67	-9999	0	2	102
1065788	1.9859999	1	730	100.5	80	77	-9999	0	2	102
1065789	1.9859999	1	730	115.3	72	66	-9999	0	2	102
1065790	1.9859999	1	730	135.8	71	67	-9999	0	2	102
1065791	1.9859999	1	730	139.2	85	77	-9999	0	2	102
1065792	1.9859999	1	730	264.8	76	62	-9999	0	2	102
1065793	1.9859999	1	730	199.8	74	67	-9999	0	2	102
1065794	1.9859999	0.997635931	730	85.7	83	72	-9999	0	2	102
1065795	1.9859999	1	730	96.9	95	76	-9999	0	2	102
1065796	1.9859999	1	730	71.5	118	55	-9999	0	2	102
1065797	1.9859999	1	730	54.2	118	37	-9999	0	2	102
1065798	1.9859999	0.997734284	730	80.3	110	25	-9999	0	2	102
1065799	1.9859999	1	730	78.7	121	37	-9999	0	2	102
1065800	1.9859999	1	730	74.8	121	37	-9999	0	2	102
1065801	1.9859999	0.985538723	730	78.1	90	27	-9999	0	2	102
1065802	1.9859999	1	730	63.9	112	37	-9999	0	2	102
1065803	1.9859999	1	730	65	110	33	-9999	0	2	102
1065804	1.9859999	1	730	63.8	110	37	-9999	0	2	102
1065805	1.9859999	1	730	104.6	111	59	-9999	0	2	102
1065806	1.9859999	0.956602313	730	79.2	100	59	-9999	0	2	102
1065807	1.9859999	1	730	94	110	57	-9999	0	2	102
1065808	1.9859999	1	730	98.2	84	70	-9999	0	2	102
1065809	1.9859999	1	730	127.1	96	70	-9999	0	2	102
1065810	1.9859999	1	730	125.4	94	62	-9999	0	2	102
1065811	1.9859999	1	730	88.9	94	66	-9999	0	2	102
1065812	1.9859999	1	730	113.8	94	64	-9999	0	2	102
1065813	1.9859999	1	730	77.2	96	74	-9999	0	2	102
1065814	1.9859999	1	730	126.3	97	64	-9999	0	2	102
1065815	1.9859999	1	730	151.4	102	70	-9999	0	2	102
1065816	1.9859999	1	730	115.4	102	60	-9999	0	2	102
1065817	1.9859999	1	730	113.9	101	58	-9999	0	2	102
1065818	1.9859999	1	730	71.5	95	70	-9999	0	2	102
1065819	1.9859999	1	730	88.4	102	59	-9999	0	2	102
1065820	1.9859999	1	730	99.3	102	67	-9999	0	2	102
1065821	1.9859999	1	730	159	104	64	-9999	0	2	102
1065822	1.9859999	0.971166768	730	86.7	97	59	-9999	0	2	102
1065823	1.9859999	1	730	95.2	106	62	-9999	0	2	102
1065824	1.9859999	0.964250522	730	104.4	106	60	-9999	0	2	102
1065825	1.9859999	0.968173188	730	97.1	99	54	-9999	0	2	102
1065826	1.9859999	1	730	123.4	96	31	-9999	0	2	102
1065827	1.9859999	1	730	104.4	96	60	-9999	0	2	102
1065828	1.9859999	1	730	119.3	106	64	-9999	0	2	102
1065829	1.9859999	1	730	140.3	92	52	-9999	0	2	102
1065830	1.9859999	0.99918045	730	119.5	79	62	-9999	0	2	102
1065831	1.9859999	1	730	88.6	73	55	-9999	0	2	102
1065832	1.9859999	1	730	89.4	60	36	-9999	0	2	102
1065833	1.9859999	1	730	88.2	69	59	-9999	0	2	102
1065834	1.9859999	1	730	96.2	88	59	-9999	0	2	102
1065835	1.9859999	1	730	97.1	78	60	-9999	0	2	102
1065836	1.9859999	1	730	93.3	81	64	-9999	0	2	102
1065837	1.9859999	1	730	113.3	95	62	-9999	0	2	102
1065838	1.9859999	0.994371873	730	134	79	64	-9999	0	2	102
1065839	1.9859999	1	730	139.5	97	58	-9999	0	2	102
1065840	1.9859999	1	730	152.9	99	62	-9999	0	2	102
1065841	1.9859999	1	730	130.4	98	55	-9999	0	2	102
1065842	1.9859999	1	730	85.9	81	71	-9999	0	2	102
1065843	1.9859999	1	730	70.4	77	53	-9999	0	2	102
1065844	1.9859999	0.985121827	730	108	74	62	-9999	0	2	102
1065845	1.9859999	1	730	68.3	63	66	-9999	0	2	102
1065846	1.9859999	1	730	103.6	66	62	-9999	0	2	102
1065847	1.9859999	1	730	95.2	76	71	-9999	0	2	102
1065848	1.9859999	1	730	115.9	74	63	-9999	0	2	102
1065849	1.9859999	1	730	94.5	77	59	-9999	0	2	102
1065850	1.9859999	1	730	93.1	93	55	-9999	0	2	102
1065851	1.9859999	1	730	97.1	76	60	-9999	0	2	102
1065852	1.9859999	0.982777324	730	98.6	78	52	-9999	0	2	102
1065853	1.9859999	0.960264606	730	77.2	96	55	-9999	0	2	102
1065854	1.9859999	1	730	84.7	103	63	-9999	0	2	102
1065855	1.9859999	1	730	75	103	64	-9999	0	2	102
1065856	1.9859999	1	730	105.6	81	62	-9999	0	2	102
1065857	1.9859999	1	730	66.2	82	58	-9999	0	2	102
1065858	1.9859999	1	730	96.5	81	67	-9999	0	2	102
1065859	1.9859999	1	730	73.2	64	66	-9999	0	2	102
1065860	1.9859999	0.967051705	730	125.6	64	68	-9999	0	2	102
1065861	1.9859999	0.975678696	730	96.1	77	64	-9999	0	2	102
1065862	1.9859999	0.959470037	730	94.1	78	64	-9999	0	2	102
1065863	1.9859999	1	730	60.4	88	55	-9999	0	2	102
1065864	1.9859999	0.990341089	730	83.5	75	59	-9999	0	2	102
1065865	1.9859999	1	730	65.7	107	47	-9999	0	2	102
1065866	1.9859999	1	730	79	105	66	-9999	0	2	102
1065867	1.9859999	1	730	86.8	86	63	-9999	0	2	102
1065868	1.9859999	1	730	86.8	92	64	-9999	0	2	102
1065869	1.9859999	1	730	74.6	97	67	-9999	0	2	102
1065870	1.9859999	1	730	93.2	86	71	-9999	0	2	102
1065871	1.9859999	1	730	80	86	62	-9999	0	2	102
1065872	1.9859999	1	730	81.1	78	69	-9999	0	2	102
1065873	1.9859999	1	730	73.6	88	69	-9999	0	2	102
1065874	1.9859999	0.979414291	730	102.1	96	55	-9999	0	2	102
1065875	1.9859999	1	730	114.1	101	70	-9999	0	2	102
1065876	1.9859999	1	730	170.4	102	64	-9999	0	2	102
1065877	1.9859999	1	730	86.6	119	62	-9999	0	2	102
1065878	1.9859999	1	730	95.4	109	59	-9999	0	2	102
1065879	1.9859999	1	730	70	95	72	-9999	0	2	102
1065880	1.9859999	1	730	81.6	80	66	-9999	0	2	102
1065881	1.9859999	1	730	75.6	80	72	-9999	0	2	102
1065882	1.9859999	1	730	100.9	73	60	-9999	0	2	102
1065883	1.9859999	1	730	69.1	88	60	-9999	0	2	102
1065884	1.9859999	0.990829364	730	104.8	98	60	-9999	0	2	102
1065885	1.9859999	0.955390711	730	110.8	77	57	-9999	0	2	102
1065886	1.9859999	0.953049963	730	141.6	79	72	-9999	0	2	102
1065887	1.9859999	1	730	64.5	91	63	-9999	0	2	102
1065888	1.9859999	1	730	119.6	116	64	-9999	0	2	102
1065889	1.9859999	1	730	142.5	121	62	-9999	0	2	102
1065890	1.9859999	1	730	119.5	125	54	-9999	0	2	102
1065891	1.9859999	1	730	83.9	138	62	-9999	0	2	102
1065892	1.9859999	1	730	67.1	97	63	-9999	0	2	102
1065893	1.9859999	1	730	97.3	104	60	-9999	0	2	102
1065894	1.9859999	1	730	72.1	117	58	-9999	0	2	102
1065895	1.9859999	1	730	113.6	112	55	-9999	0	2	102
1065896	1.9859999	1	730	81.8	109	64	-9999	0	2	102
1065897	1.9859999	1	730	113.3	104	72	-9999	0	2	102
1065898	1.9859999	1	730	131.9	103	60	-9999	0	2	102
1065899	1.9859999	1	730	103.6	97	81	-9999	0	2	102
1065900	1.9859999	1	730	114.8	66	66	-9999	0	2	102
1065901	1.9859999	1	730	65.7	94	67	-9999	0	2	102
1065902	1.9859999	1	730	159.8	115	64	-9999	0	2	102
1065903	1.9859999	1	730	85.1	89	48	-9999	0	2	102
1065904	1.9859999	1	730	88.5	114	55	-9999	0	2	102
1065905	1.9859999	1	730	104	115	64	-9999	0	2	102
1065906	1.9859999	1	730	98.7	117	59	-9999	0	2	102
1065907	1.9859999	1	730	81.5	130	66	-9999	0	2	102
1065908	1.9859999	1	730	84.2	72	70	-9999	0	2	102
1065909	1.9859999	1	730	78.4	89	72	-9999	0	2	102
1065910	1.9859999	1	730	105.3	89	31	-9999	0	2	102
1065911	1.9859999	1	730	139	112	68	-9999	0	2	102
1065912	1.9859999	1	730	105.7	125	64	-9999	0	2	102
1065913	1.9859999	1	730	86.6	73	55	-9999	0	2	102
1065914	1.9859999	0.967770649	730	79.4	69	64	-9999	0	2	102
1065915	1.9859999	0.998510104	730	65.9	99	74	-9999	0	2	102
1065916	1.9859999	0.964770104	730	65.8	80	75	-9999	0	2	102
1065917	1.9859999	0.9906388	730	79.3	93	54	-9999	0	2	102
1065918	1.9859999	1	730	92.3	93	64	-9999	0	2	102
1065919	1.9859999	0.975934216	730	72	135	58	-9999	0	2	102
1065920	1.9859999	1	730	131.6	140	58	-9999	0	2	102
1065921	1.9859999	1	730	92.4	145	59	-9999	0	2	102
1065922	1.9859999	1	730	66.8	137	63	-9999	0	2	102
1065923	1.9859999	0.967277524	730	95.6	98	54	-9999	0	2	102
1065924	1.9859999	1	730	92	102	63	-9999	0	2	102
1065925	1.9859999	1	730	74.5	130	59	-9999	0	2	102
1065926	1.9859999	1	730	83.4	125	12	-9999	0	2	102
1065927	1.9859999	1	730	86	95	62	-9999	0	2	102
1065928	1.9859999	0.983494686	730	88.4	121	60	-9999	0	2	102
1065929	1.9859999	0.99945506	730	91.2	125	12	-9999	0	2	102
1065930	1.9859999	1	730	107.1	142	54	-9999	0	2	102
1065931	1.9859999	1	730	88.1	138	27	-9999	0	2	102
1065932	1.9859999	0.999587497	730	84	114	55	-9999	0	2	102
1065933	1.9859999	0.999848691	730	95.6	106	64	-9999	0	2	102
1065934	1.9859999	0.999945058	730	102.5	95	60	-9999	0	2	102
1065935	1.9859999	1	730	71.3	95	60	-9999	0	2	102
1065936	1.9859999	0.960237119	730	65.4	87	55	-9999	0	2	102
1065937	1.9859999	1	730	120.1	89	62	-9999	0	2	102
1065938	1.9859999	1	730	166.6	88	66	-9999	0	2	102
1065939	1.9859999	1	730	110.5	90	44	-9999	0	2	102
1065940	1.9859999	0.968688881	730	104.3	95	69	-9999	0	2	102
1065941	1.9859999	0.96810087	730	85.4	103	59	-9999	0	2	102
1065942	1.9859999	1	730	111.4	115	58	-9999	0	2	102
1065943	1.9859999	0.983440313	730	85.8	83	62	-9999	0	2	102
1065944	1.9859999	1	730	87.7	86	55	-9999	0	2	102
1065945	1.9859999	0.981139475	730	148.4	89	66	-9999	0	2	102
1065946	1.9859999	1	730	76.4	76	60	-9999	0	2	102
1065947	1.9859999	0.991964856	730	68.5	114	52	-9999	0	2	102
1065948	1.9859999	1	730	71	123	54	-9999	0	2	102
1065949	1.9859999	0.98286966	730	103.9	138	47	-9999	0	2	102
1065950	1.9859999	0.951186408	730	94.7	129	62	-9999	0	2	102
1065951	1.9859999	0.982165389	730	91.6	74	56	-9999	0	2	102
1065952	1.9859999	1	730	60.9	124	54	-9999	0	2	102
1065953	1.9859999	0.976013176	730	67.6	51	67	-9999	0	2	102
1065954	1.9859999	0.983941333	730	60.4	81	53	-9999	0	2	102
1065955	1.9859999	0.986374373	730	79.4	56	56	-9999	0	2	102
1065956	1.9859999	0.964734959	730	73.7	43	74	-9999	0	2	102
1065957	1.9859999	0.976151111	730	99.3	90	62	-9999	0	2	102
1065958	1.9859999	0.982585637	730	77.6	138	78	-9999	0	2	102
1065959	1.9859999	0.982990816	730	67.7	131	64	-9999	0	2	102
1065960	1.9859999	0.976151111	730	93	104	59	-9999	0	2	102
1065961	1.9859999	0.981124034	730	71.8	130	72	-9999	0	2	102
1065962	1.9859999	1	730	105.4	124	74	-9999	0	2	102
1065963	1.9859999	1	730	102.5	121	63	-9999	0	2	102
1065964	1.9859999	0.97583577	730	106.2	65	63	-9999	0	2	102
1065965	1.9859999	1	730	126.7	73	72	-9999	0	2	102
1065966	1.9859999	1	730	107.2	79	77	-9999	0	2	102
1065967	1.9859999	1	730	148.9	94	66	-9999	0	2	102
1065968	1.9859999	0.963298564	730	111.7	88	69	-9999	0	2	102
1065969	1.9859999	0.970470197	730	124.9	119	60	-9999	0	2	102
1065970	1.9859999	0.956591305	730	78.6	42	60	-9999	0	2	102
1065971	1.9859999	0.968346652	730	102.6	61	63	-9999	0	2	102
1065972	1.9859999	1	730	64.3	26	62	-9999	0	2	102
1065973	1.9859999	1	730	59.8	32	60	-9999	0	2	102
1065974	1.9859999	1	730	72.9	49	59	-9999	0	2	102
1065975	1.9859999	1	730	94.5	72	63	-9999	0	2	102
1065976	1.9859999	1	730	89.5	109	63	-9999	0	2	102
1065977	1.9859999	1	730	85.5	105	58	-9999	0	2	102
1065978	1.9859999	1	730	88.2	79	62	-9999	0	2	102
1065979	1.9859999	1	730	100.6	84	62	-9999	0	2	102
1065980	1.9859999	0.998780404	730	96.7	94	55	-9999	0	2	102
1065981	1.9859999	0.955872936	730	104.2	83	70	-9999	0	2	102
1065982	1.9859999	1	730	93.9	26	34	-9999	0	2	102
1065983	1.9859999	0.950381986	730	75.5	26	58	-9999	0	2	102
1065984	1.9859999	1	730	63.6	39	30	-9999	0	2	102
1065985	1.9859999	0.954051817	730	77.2	29	64	-9999	0	2	102
1065986	1.9859999	1	730	86.9	76	35	-9999	0	2	102
1065987	1.9859999	1	730	64.5	38	75	-9999	0	2	102
1065993	1.9859999	0.987740771	730	75.3	102	59	-9999	0	2	102
1065994	1.9859999	0.999571508	730	127.7	91	67	-9999	0	2	102
1065995	1.9859999	1	730	145.9	108	72	-9999	0	2	102
1065996	1.9859999	1	730	161.5	103	70	-9999	0	2	102
1065997	1.9859999	1	730	178.9	98	72	-9999	0	2	102
1065998	1.9859999	0.958066819	730	144	65	58	-9999	0	2	102
1065999	1.9859999	0.995528743	730	158.6	119	64	-9999	0	2	102
1066000	1.9859999	1	730	112	100	67	-9999	0	2	102
1066001	1.9859999	1	730	129.7	127	58	-9999	0	2	102
1066002	1.9859999	1	730	115.3	62	64	-9999	0	2	102
1066003	1.9859999	1	730	154.4	131	56	-9999	0	2	102
1066004	1.9859999	1	730	158	134	62	-9999	0	2	102
1066005	1.9859999	1	730	113	33	76	-9999	0	2	102
1066006	1.9859999	1	730	104.7	25	67	-9999	0	2	102
1066007	1.9859999	1	730	99.1	109	62	-9999	0	2	102
1066008	1.9859999	1	730	82	71	62	-9999	0	2	102
1066009	1.9859999	1	730	81.3	28	55	-9999	0	2	102
1066010	1.9859999	0.983237208	730	73.2	97	64	-9999	0	2	102
1066011	1.9859999	0.97648626	730	73.5	130	37	-9999	0	2	102
1066012	1.9859999	0.991256033	730	93.7	138	37	-9999	0	2	102
1066013	1.9859999	1	730	96.7	152	55	-9999	0	2	102
1066014	1.9859999	1	730	85.2	135	54	-9999	0	2	102
1066015	1.9859999	1	730	136.9	96	60	-9999	0	2	102
1066016	1.9859999	1	730	109	153	62	-9999	0	2	102
1066017	1.9859999	1	730	117.8	42	64	-9999	0	2	102
1066018	1.9859999	0.95610012	730	151.5	116	70	-9999	0	2	102
1066019	1.9859999	0.969280599	730	127.2	121	63	-9999	0	2	102
1066020	1.9859999	1	730	97.9	151	52	-9999	0	2	102
1066021	1.9859999	1	730	130.3	139	67	-9999	0	2	102
1066022	1.9859999	1	730	105.8	63	63	-9999	0	2	102
1066023	1.9859999	1	730	129.2	84	58	-9999	0	2	102
1066024	1.9859999	1	730	99	73	72	-9999	0	2	102
1066025	1.9859999	1	730	118	78	63	-9999	0	2	102
1066026	1.9859999	1	730	124.7	90	66	-9999	0	2	102
1066027	1.9859999	1	730	85.5	62	60	-9999	0	2	102
1066028	1.9859999	1	730	111.9	82	60	-9999	0	2	102
1066029	1.9859999	1	730	82.2	146	63	-9999	0	2	102
1066030	1.9859999	0.999888541	730	84	104	58	-9999	0	2	102
1066031	1.9859999	1	730	102	85	58	-9999	0	2	102
1066032	1.9859999	1	730	78.6	100	62	-9999	0	2	102
1066033	1.9859999	1	730	57.6	123	58	-9999	0	2	102
1066034	1.9859999	1	730	88.8	92	37	-9999	0	2	102
1066035	1.9859999	1	730	101.3	83	62	-9999	0	2	102
1066036	1.9859999	1	730	82	104	49	-9999	0	2	102
1066037	1.9859999	1	730	85.1	110	62	-9999	0	2	102
1066038	1.9859999	1	730	71.1	113	58	-9999	0	2	102
1066039	1.9859999	0.982357885	730	116.6	70	60	-9999	0	2	102
1066040	1.9859999	0.971814979	730	69.1	112	63	-9999	0	2	102
1066041	1.9859999	1	730	91.4	86	59	-9999	0	2	102
1066042	1.9859999	1	730	99.1	84	62	-9999	0	2	102
1066043	1.9859999	1	730	76.1	125	62	-9999	0	2	102
1066044	1.9859999	1	730	83.8	96	63	-9999	0	2	102
1066045	1.9859999	0.958620549	730	68.5	89	58	-9999	0	2	102
1066046	1.9859999	1	730	73.3	82	54	-9999	0	2	102
1066047	1.9859999	0.978586567	730	61.9	98	55	-9999	0	2	102
1066048	1.9859999	0.968189632	730	66.1	96	51	-9999	0	2	102
1066049	1.9859999	0.993793194	730	80.6	79	62	-9999	0	2	102
1066050	1.9859999	0.970754604	730	35.1	112	58	-9999	0	2	102
1066051	1.9859999	1	730	66.5	92	64	-9999	0	2	102
1066052	1.9859999	1	730	67.1	81	64	-9999	0	2	102
1066053	1.9859999	1	730	68.5	75	67	-9999	0	2	102
1066054	1.9859999	0.951795215	730	112.4	126	62	-9999	0	2	102
1066055	1.9859999	1	730	65.1	71	72	-9999	0	2	102
1066056	1.9859999	0.998876763	730	106.8	57	59	-9999	0	2	102
1066057	1.9859999	0.995960793	730	142.2	24	37	-9999	0	2	102
1066058	1.9859999	1	730	81.6	63	54	-9999	0	2	102
1066059	1.9859999	1	730	74.4	99	58	-9999	0	2	102
1066060	1.9859999	1	730	74.4	125	58	-9999	0	2	102
1066061	1.9859999	0.961375165	730	64.7	134	62	-9999	0	2	102
1066062	1.9859999	1	730	99.6	20	55	-9999	0	2	102
1066063	1.9859999	0.980687583	730	89.6	9	62	-9999	0	2	102
1066064	1.9859999	1	730	124	95	64	-9999	0	2	102
1066065	1.9859999	1	730	112.2	86	67	-9999	0	2	102
1066066	1.9859999	1	730	196.5	110	62	-9999	0	2	102
1066067	1.9859999	1	730	129.8	56	60	-9999	0	2	102
1066068	1.9859999	1	730	118.7	22	63	-9999	0	2	102
1066069	1.9859999	0.995500551	730	227	113	54	-9999	0	2	102
1066070	1.9859999	1	730	122.9	93	64	-9999	0	2	102
1066071	1.9859999	1	730	159.1	108	55	-9999	0	2	102
1066072	1.9859999	1	730	177.5	107	67	-9999	0	2	102
1066073	1.9859999	1	730	147.6	109	66	-9999	0	2	102
1066074	1.9859999	0.950823771	730	115.5	112	59	-9999	0	2	102
1066075	1.9859999	0.998612409	730	63.2	105	58	-9999	0	2	102
1066076	1.9859999	1	730	84	105	59	-9999	0	2	102
1066077	1.9859999	1	730	122.3	103	67	-9999	0	2	102
1066082	1.9859999	1	730	130.6	41	70	-9999	0	2	102
1066083	1.9859999	0.996643546	730	236.9	42	58	-9999	0	2	102
1066084	1.9859999	1	730	118.5	61	58	-9999	0	2	102
1066085	1.9859999	0.990596788	730	177.6	48	53	-9999	0	2	102
1066086	1.99	1	730	141.9	91	64	-9999	0	2	106
1066087	1.99	1	730	125.8	68	30	-9999	0	2	106
1066088	1.99	1	730	111.2	51	30	-9999	0	2	106
1066089	1.99	0.996917618	730	86.7	46	52	-9999	0	2	106
1066090	1.99	1	730	107.7	49	60	-9999	0	2	106
1066091	1.99	1	730	93.2	44	55	-9999	0	2	106
1066092	1.99	1	730	98.5	47	55	-9999	0	2	106
1066093	1.99	0.996320866	730	88.2	74	53	-9999	0	2	106
1066094	1.99	1	730	93.6	91	54	-9999	0	2	106
1066095	1.99	0.965227469	730	125.7	103	58	-9999	0	2	106
1066096	1.99	0.978037119	730	65.1	52	52	-9999	0	2	106
1066097	1.99	0.972736195	730	100	30	52	-9999	0	2	106
1066098	1.9910001	1	730	98.4	107	25	-9999	0	2	107
1066099	1.9910001	1	730	90.4	103	44	-9999	0	2	107
1066100	1.9910001	0.968944072	730	144.5	109	54	-9999	0	2	107
1066101	1.992	1	730	70.7	46	52	-9999	0	2	108
1066102	1.992	1	730	68.2	66	64	-9999	0	2	108
1066103	1.992	1	730	73.7	67	64	-9999	0	2	108
1066104	1.992	0.988403502	730	96.2	72	47	-9999	0	2	108
1066105	1.992	1	730	91.4	67	67	-9999	0	2	108
1066106	1.992	0.999381585	730	127.5	65	62	-9999	0	2	108
1066107	1.994	1	730	190.1	91	66	-9999	0	2	110
1066108	1.994	1	730	105.5	123	55	-9999	0	2	110
1066109	1.994	0.99887451	730	88.9	69	51	-9999	0	2	110
1066110	1.994	1	730	84.2	119	63	-9999	0	2	110
1066111	1.994	0.978735518	730	65.3	134	62	-9999	0	2	110
1066112	1.994	0.987334112	730	71.2	65	47	-9999	0	2	110
1066113	1.994	1	730	37.8	61	56	-9999	0	2	110
1066114	1.994	1	730	67.9	104	60	-9999	0	2	110
1066115	1.994	0.960702781	730	106.3	80	49	-9999	0	2	110
1066116	1.994	1	730	144.9	75	64	-9999	0	2	110
1066117	1.994	1	730	101.4	48	64	-9999	0	2	110
1066118	1.994	0.995252191	730	74.9	48	66	-9999	0	2	110
1066119	1.994	0.991014869	730	119	68	67	-9999	0	2	110
1066120	1.994	1	730	108.4	75	60	-9999	0	2	110
1066121	1.994	1	730	164.8	104	58	-9999	0	2	110
1066122	1.994	1	730	118.9	38	44	-9999	0	2	110
1066123	1.994	1	730	76	94	64	-9999	0	2	110
1066124	1.994	0.982507699	730	88.6	123	45	-9999	0	2	110
